//CoDeSys Mapping Export V1.2;;;;;
//Mapped variable;//Parameter name @ counter in device;//Unit;//Description;//IEC address;//Device name
//Important: change only first, third or fourth column in Excel or add variable name before first ;;;;;
;Период ШИМ (чтение)@9;мс;;%IW1169;MU210_403_2_1
;Период ШИМ (чтение)@10;мс;;%IW1170;MU210_403_2_1
;Период ШИМ (чтение)@11;мс;;%IW1171;MU210_403_2_1
;Период ШИМ (чтение)@12;мс;;%IW1172;MU210_403_2_1
;Период ШИМ (чтение)@13;мс;;%IW1173;MU210_403_2_1
;Период ШИМ (чтение)@14;мс;;%IW1174;MU210_403_2_1
;Период ШИМ (чтение)@15;мс;;%IW1175;MU210_403_2_1
;Период ШИМ (чтение)@16;мс;;%IW1176;MU210_403_2_1
;Период ШИМ (чтение)@17;мс;;%IW1177;MU210_403_2_1
;Период ШИМ (чтение)@18;мс;;%IW1178;MU210_403_2_1
;Период ШИМ (чтение)@19;мс;;%IW1179;MU210_403_2_1
;Период ШИМ (чтение)@20;мс;;%IW1180;MU210_403_2_1
;Период ШИМ (чтение)@21;мс;;%IW1181;MU210_403_2_1
;Период ШИМ (чтение)@22;мс;;%IW1182;MU210_403_2_1
;Период ШИМ (чтение)@23;мс;;%IW1183;MU210_403_2_1
;Период ШИМ (запись);мс;;%QW722;MU210_403_2_1
;Период ШИМ (запись)@1;мс;;%QW723;MU210_403_2_1
;Период ШИМ (запись)@2;мс;;%QW724;MU210_403_2_1
;Период ШИМ (запись)@3;мс;;%QW725;MU210_403_2_1
;Период ШИМ (запись)@4;мс;;%QW726;MU210_403_2_1
;Период ШИМ (запись)@5;мс;;%QW727;MU210_403_2_1
;Период ШИМ (запись)@6;мс;;%QW728;MU210_403_2_1
;Период ШИМ (запись)@7;мс;;%QW729;MU210_403_2_1
;Период ШИМ (запись)@8;мс;;%QW730;MU210_403_2_1
;Период ШИМ (запись)@9;мс;;%QW731;MU210_403_2_1
;Период ШИМ (запись)@10;мс;;%QW732;MU210_403_2_1
;Период ШИМ (запись)@11;мс;;%QW733;MU210_403_2_1
;Период ШИМ (запись)@12;мс;;%QW734;MU210_403_2_1
;Период ШИМ (запись)@13;мс;;%QW735;MU210_403_2_1
;Период ШИМ (запись)@14;мс;;%QW736;MU210_403_2_1
;Период ШИМ (запись)@15;мс;;%QW737;MU210_403_2_1
;Период ШИМ (запись)@16;мс;;%QW738;MU210_403_2_1
;Период ШИМ (запись)@17;мс;;%QW739;MU210_403_2_1
;Период ШИМ (запись)@18;мс;;%QW740;MU210_403_2_1
;Период ШИМ (запись)@19;мс;;%QW741;MU210_403_2_1
;Период ШИМ (запись)@20;мс;;%QW742;MU210_403_2_1
;Период ШИМ (запись)@21;мс;;%QW743;MU210_403_2_1
;Период ШИМ (запись)@22;мс;;%QW744;MU210_403_2_1
;Период ШИМ (запись)@23;мс;;%QW745;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение);;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1184;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@1;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1185;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@2;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1186;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@3;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1187;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@4;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1188;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@5;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1189;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@6;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1190;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@7;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1191;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@8;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1192;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@9;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1193;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@10;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1194;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@11;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1195;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@12;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1196;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@13;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1197;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@14;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1198;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@15;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1199;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@16;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1200;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@17;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1201;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@18;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1202;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@19;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1203;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@20;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1204;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@21;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1205;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@22;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1206;MU210_403_2_1
;Коэффициент заполнения ШИМ (чтение)@23;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW1207;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись);;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW746;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@1;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW747;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@2;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW748;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@3;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW749;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@4;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW750;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@5;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW751;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@6;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW752;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@7;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW753;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@8;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW754;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@9;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW755;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@10;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW756;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@11;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW757;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@12;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW758;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@13;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW759;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@14;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW760;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@15;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW761;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@16;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW762;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@17;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW763;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@18;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW764;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@19;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW765;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@20;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW766;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@21;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW767;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@22;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW768;MU210_403_2_1
;Коэффициент заполнения ШИМ (запись)@23;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW769;MU210_403_2_1
;;;Канал для того, чтобы в мастере срабатывал IoDrvWriteOutputs, без этого не сработает опрос по команде \ восстановлению связи;%QX1540.0;MU210_403_3_1
